,time,cell,cell_state,IFNg,transferable_cytotoxic_packets,X,Y,experiment_id
3460,67800.0,tcell_27,PD1p,0.3087565067079163,400.0,!units[867.4522358114724 micrometer],!units[530.4454408338867 micrometer],tumor_tcell_20230626.211422
3461,67800.0,tcell_28,PD1p,0.01127081381386499,400.0,!units[626.9225421785934 micrometer],!units[810.0835869157685 micrometer],tumor_tcell_20230626.211422
3462,67800.0,tcell_32,PD1p,0.07019688904384447,400.0,!units[838.2705639114556 micrometer],!units[323.64281797157804 micrometer],tumor_tcell_20230626.211422
3463,67800.0,tcell_33,PD1p,0.25851677044622307,400.0,!units[622.2778200523385 micrometer],!units[973.1925661527843 micrometer],tumor_tcell_20230626.211422
3464,67800.0,tcell_35,PD1p,0.5613971256444176,400.0,!units[463.71557812493927 micrometer],!units[925.6755061541382 micrometer],tumor_tcell_20230626.211422
3465,67800.0,tcell_36,PD1p,0.07723684169182526,400.0,!units[806.3082618549466 micrometer],!units[256.1819624987518 micrometer],tumor_tcell_20230626.211422
3466,67800.0,tcell_37,PD1p,0.41830907770179987,400.0,!units[359.0523685908775 micrometer],!units[820.4681540628252 micrometer],tumor_tcell_20230626.211422
3467,67800.0,tcell_38,PD1p,0.139027234718442,400.0,!units[841.9354736971217 micrometer],!units[1105.7996484082314 micrometer],tumor_tcell_20230626.211422
3468,68400.0,tcell_0,PD1n,0.995238525190392,400.0,!units[965.4581378940993 micrometer],!units[646.8627096939686 micrometer],tumor_tcell_20230626.211422
3469,68400.0,tcell_1,PD1n,1.9553396148582094,400.0,!units[530.8477889056777 micrometer],!units[253.86659393633448 micrometer],tumor_tcell_20230626.211422
3470,68400.0,tcell_2,PD1n,0.1558247879599723,400.0,!units[817.1512411605155 micrometer],!units[957.2798568567918 micrometer],tumor_tcell_20230626.211422
3471,68400.0,tcell_3,PD1n,2.439663863912915,400.0,!units[1034.6863037102542 micrometer],!units[695.9705302326154 micrometer],tumor_tcell_20230626.211422
3472,68400.0,tcell_4,PD1n,0.1301263172812872,400.0,!units[462.73935448068045 micrometer],!units[359.851978583417 micrometer],tumor_tcell_20230626.211422
3473,68400.0,tcell_5,PD1n,0.15739843000530998,400.0,!units[452.0965310655698 micrometer],!units[765.9097169528752 micrometer],tumor_tcell_20230626.211422
3474,68400.0,tcell_6,PD1n,2.0698704424784906,400.0,!units[443.21894104794154 micrometer],!units[856.6105630943327 micrometer],tumor_tcell_20230626.211422
3475,68400.0,tcell_8,PD1n,0.6500553843797142,400.0,!units[950.5834133834221 micrometer],!units[568.7459129224858 micrometer],tumor_tcell_20230626.211422
3476,68400.0,tcell_9,PD1p,0.07213070959013675,400.0,!units[816.0265984577738 micrometer],!units[619.7610606073625 micrometer],tumor_tcell_20230626.211422
3477,68400.0,tcell_11,PD1p,0.04252880816406219,400.0,!units[576.1089952100849 micrometer],!units[830.6407991225658 micrometer],tumor_tcell_20230626.211422
3478,68400.0,tcell_12,PD1p,0.01494775945330117,400.0,!units[502.66590870203197 micrometer],!units[387.94580694033874 micrometer],tumor_tcell_20230626.211422
3479,68400.0,tcell_13,PD1p,0.09022386613692211,400.0,!units[740.7517866309018 micrometer],!units[281.0884066708397 micrometer],tumor_tcell_20230626.211422
3480,68400.0,tcell_16,PD1p,0.03529059887310001,400.0,!units[626.7752590353962 micrometer],!units[863.4317921999227 micrometer],tumor_tcell_20230626.211422
3481,68400.0,tcell_24,PD1p,0.2732708319774113,0.0,!units[879.2977170102694 micrometer],!units[577.0596527197712 micrometer],tumor_tcell_20230626.211422
3482,68400.0,tcell_25,PD1p,0.3838092447367318,400.0,!units[458.5400874544597 micrometer],!units[782.2469942013743 micrometer],tumor_tcell_20230626.211422
3483,68400.0,tcell_26,PD1p,1.1387006574237057,400.0,!units[517.7996897533343 micrometer],!units[188.64160524016762 micrometer],tumor_tcell_20230626.211422
3484,68400.0,tcell_27,PD1p,0.29400478638066785,400.0,!units[867.4522358114724 micrometer],!units[530.4454408338867 micrometer],tumor_tcell_20230626.211422
3485,68400.0,tcell_28,PD1p,0.010596768612038475,400.0,!units[626.9225421785934 micrometer],!units[810.0835869157685 micrometer],tumor_tcell_20230626.211422
3486,68400.0,tcell_32,PD1p,0.06697039205003436,400.0,!units[844.149894257921 micrometer],!units[338.93321974806344 micrometer],tumor_tcell_20230626.211422
3487,68400.0,tcell_33,PD1p,0.2399783692780667,400.0,!units[623.4067992579617 micrometer],!units[970.368161294073 micrometer],tumor_tcell_20230626.211422
3488,68400.0,tcell_35,PD1p,0.6175480227669331,400.0,!units[469.29201823188885 micrometer],!units[925.5955463004368 micrometer],tumor_tcell_20230626.211422
3489,68400.0,tcell_36,PD1p,0.08120987214916861,400.0,!units[816.6693234698138 micrometer],!units[237.36148482053886 micrometer],tumor_tcell_20230626.211422
3490,68400.0,tcell_37,PD1p,0.41032560273071694,400.0,!units[365.07656821983943 micrometer],!units[809.5991716361249 micrometer],tumor_tcell_20230626.211422
3491,68400.0,tcell_38,PD1p,0.14036916211519979,400.0,!units[846.2318611806085 micrometer],!units[1070.770581250793 micrometer],tumor_tcell_20230626.211422
3492,69000.0,tcell_0,PD1n,0.8461476340113909,400.0,!units[957.4011663168694 micrometer],!units[625.8073320866602 micrometer],tumor_tcell_20230626.211422
3493,69000.0,tcell_1,PD1n,2.1643299849302844,400.0,!units[546.2160173306958 micrometer],!units[268.04800719659113 micrometer],tumor_tcell_20230626.211422
3494,69000.0,tcell_2,PD1n,0.15104841922708434,400.0,!units[814.3818312246386 micrometer],!units[934.0184619787009 micrometer],tumor_tcell_20230626.211422
3495,69000.0,tcell_3,PD1n,1.8547965379602558,400.0,!units[1020.3774542587405 micrometer],!units[700.2520564838403 micrometer],tumor_tcell_20230626.211422
3496,69000.0,tcell_4,PD1n,1.111145926043271,400.0,!units[440.4723986267412 micrometer],!units[382.9829152667118 micrometer],tumor_tcell_20230626.211422
3497,69000.0,tcell_5,PD1n,0.1669237174014505,0.0,!units[444.21218337946067 micrometer],!units[764.3161771419569 micrometer],tumor_tcell_20230626.211422
3498,69000.0,tcell_6,PD1n,2.240865171527934,400.0,!units[434.33282329935054 micrometer],!units[843.0998679899546 micrometer],tumor_tcell_20230626.211422
3499,69000.0,tcell_8,PD1n,0.641685159593233,400.0,!units[924.565227357423 micrometer],!units[607.1495082804172 micrometer],tumor_tcell_20230626.211422
3500,69000.0,tcell_9,PD1p,0.06384988910368941,400.0,!units[816.0265984577738 micrometer],!units[619.7610606073625 micrometer],tumor_tcell_20230626.211422
3501,69000.0,tcell_11,PD1p,0.04125985528938748,400.0,!units[576.1089952100849 micrometer],!units[830.6407991225658 micrometer],tumor_tcell_20230626.211422
3502,69000.0,tcell_12,PD1p,0.11342693452184263,400.0,!units[502.44145308456575 micrometer],!units[388.22683202698244 micrometer],tumor_tcell_20230626.211422
3503,69000.0,tcell_13,PD1p,0.06952335426146772,400.0,!units[749.9992593445069 micrometer],!units[303.8036096840912 micrometer],tumor_tcell_20230626.211422
3504,69000.0,tcell_16,PD1p,0.033140799909244394,400.0,!units[626.7752590353962 micrometer],!units[863.4317921999227 micrometer],tumor_tcell_20230626.211422
3505,69000.0,tcell_24,PD1p,0.3096907664049333,400.0,!units[892.714693777595 micrometer],!units[573.3682755551116 micrometer],tumor_tcell_20230626.211422
3506,69000.0,tcell_25,PD1p,0.34000540849050037,400.0,!units[458.5400874544597 micrometer],!units[782.2469942013743 micrometer],tumor_tcell_20230626.211422
3507,69000.0,tcell_26,PD1p,0.914989047259599,400.0,!units[515.5599009504807 micrometer],!units[168.19694928618725 micrometer],tumor_tcell_20230626.211422
3508,69000.0,tcell_27,PD1p,0.2800541995133056,400.0,!units[867.4522358114724 micrometer],!units[530.4454408338867 micrometer],tumor_tcell_20230626.211422
3509,69000.0,tcell_28,PD1p,0.009998336031320035,400.0,!units[626.9225421785934 micrometer],!units[810.0835869157685 micrometer],tumor_tcell_20230626.211422
3510,69000.0,tcell_32,PD1p,0.0676990759881826,400.0,!units[839.809139074614 micrometer],!units[340.0263244379552 micrometer],tumor_tcell_20230626.211422
3511,69000.0,tcell_33,PD1p,0.2483594267835367,400.0,!units[606.4204434992212 micrometer],!units[981.5150941619326 micrometer],tumor_tcell_20230626.211422
3512,69000.0,tcell_35,PD1p,0.723491653164414,400.0,!units[466.45069420940524 micrometer],!units[917.3444907500282 micrometer],tumor_tcell_20230626.211422
3513,69000.0,tcell_36,PD1p,0.07742202078718888,400.0,!units[834.1080292286912 micrometer],!units[264.83889772347254 micrometer],tumor_tcell_20230626.211422
3514,69000.0,tcell_37,PD1p,0.40028616085279944,400.0,!units[363.39163811909117 micrometer],!units[804.8916233830022 micrometer],tumor_tcell_20230626.211422
3515,69000.0,tcell_38,PD1p,0.13767680889987938,400.0,!units[844.8960097803637 micrometer],!units[1077.1282638278653 micrometer],tumor_tcell_20230626.211422
3516,69600.0,tcell_0,PD1n,0.6090788841567921,400.0,!units[945.5318156900394 micrometer],!units[618.7113026499078 micrometer],tumor_tcell_20230626.211422
3517,69600.0,tcell_1,PD1n,1.9881019103661641,400.0,!units[489.4988767844526 micrometer],!units[263.7518146579712 micrometer],tumor_tcell_20230626.211422
3518,69600.0,tcell_2,PD1n,0.14781627089459967,400.0,!units[825.9843503575231 micrometer],!units[948.3417394642287 micrometer],tumor_tcell_20230626.211422
3519,69600.0,tcell_3,PD1n,1.108176666920635,400.0,!units[1012.3139789988579 micrometer],!units[694.337636247418 micrometer],tumor_tcell_20230626.211422
3520,69600.0,tcell_4,PD1n,1.3935693136193028,400.0,!units[403.00470039123854 micrometer],!units[392.82751414930334 micrometer],tumor_tcell_20230626.211422
3521,69600.0,tcell_5,PD1n,0.16706381837054773,0.0,!units[444.21218337946067 micrometer],!units[764.3161771419569 micrometer],tumor_tcell_20230626.211422
3522,69600.0,tcell_6,PD1n,2.2424518409556793,400.0,!units[442.03103363857025 micrometer],!units[843.5151050717338 micrometer],tumor_tcell_20230626.211422
3523,69600.0,tcell_8,PD1n,0.4200965006974935,400.0,!units[914.9892737748339 micrometer],!units[595.1364675888722 micrometer],tumor_tcell_20230626.211422
3524,69600.0,tcell_9,PD1p,0.056322328387990235,400.0,!units[816.0265984577738 micrometer],!units[619.7610606073625 micrometer],tumor_tcell_20230626.211422
3525,69600.0,tcell_11,PD1p,0.039042165171012264,400.0,!units[576.1089952100849 micrometer],!units[830.6407991225658 micrometer],tumor_tcell_20230626.211422
3526,69600.0,tcell_12,PD1p,0.1051224274496231,400.0,!units[503.8435146912203 micrometer],!units[383.42743380937435 micrometer],tumor_tcell_20230626.211422
3527,69600.0,tcell_13,PD1p,0.05548430448491581,400.0,!units[769.5186685296432 micrometer],!units[322.2425505306248 micrometer],tumor_tcell_20230626.211422
3528,69600.0,tcell_16,PD1p,0.03152871217926883,400.0,!units[626.7752590353962 micrometer],!units[863.4317921999227 micrometer],tumor_tcell_20230626.211422
3529,69600.0,tcell_24,PD1p,0.28093551010962453,400.0,!units[887.8915770035582 micrometer],!units[572.0501160110133 micrometer],tumor_tcell_20230626.211422
3530,69600.0,tcell_26,PD1p,0.8349050291018052,400.0,!units[515.2205143249342 micrometer],!units[165.1522823629312 micrometer],tumor_tcell_20230626.211422
3531,69600.0,tcell_27,PD1p,0.2678520075410761,400.0,!units[867.4522358114724 micrometer],!units[530.4454408338867 micrometer],tumor_tcell_20230626.211422
3532,69600.0,tcell_28,PD1p,0.009522028187119133,400.0,!units[626.9225421785934 micrometer],!units[810.0835869157685 micrometer],tumor_tcell_20230626.211422
3533,69600.0,tcell_32,PD1p,0.06455765210581547,400.0,!units[825.515755024312 micrometer],!units[330.6809101642934 micrometer],tumor_tcell_20230626.211422
3534,69600.0,tcell_33,PD1p,0.24031770467776134,400.0,!units[601.0921154215998 micrometer],!units[971.7371185506867 micrometer],tumor_tcell_20230626.211422
3535,69600.0,tcell_36,PD1p,0.07978625495557568,400.0,!units[835.5000403077335 micrometer],!units[258.121882977359 micrometer],tumor_tcell_20230626.211422
3536,69600.0,tcell_37,PD1p,0.4261204184405692,400.0,!units[365.5236004412555 micrometer],!units[809.7113206789453 micrometer],tumor_tcell_20230626.211422
3537,69600.0,tcell_38,PD1p,0.13604223975848126,400.0,!units[845.2996786334596 micrometer],!units[1069.8466482206304 micrometer],tumor_tcell_20230626.211422
3538,70200.0,tcell_0,PD1n,0.6520923111611526,400.0,!units[964.2032896141491 micrometer],!units[602.9483800325438 micrometer],tumor_tcell_20230626.211422
3539,70200.0,tcell_1,PD1n,2.137804409629258,400.0,!units[478.74751629388777 micrometer],!units[241.94891937033594 micrometer],tumor_tcell_20230626.211422
3540,70200.0,tcell_2,PD1n,0.1436642885420234,400.0,!units[826.0506171852986 micrometer],!units[982.6508419609694 micrometer],tumor_tcell_20230626.211422
3541,70200.0,tcell_3,PD1n,0.8761345316280597,400.0,!units[1012.3139789988579 micrometer],!units[694.337636247418 micrometer],tumor_tcell_20230626.211422
3542,70200.0,tcell_4,PD1n,1.6991628601166038,400.0,!units[395.09710106239015 micrometer],!units[417.66813572868404 micrometer],tumor_tcell_20230626.211422
3543,70200.0,tcell_5,PD1n,0.1633643592147368,400.0,!units[437.3534496186556 micrometer],!units[771.5933861672808 micrometer],tumor_tcell_20230626.211422
3544,70200.0,tcell_6,PD1n,1.9390654800246172,400.0,!units[463.6422554035241 micrometer],!units[839.4238161065375 micrometer],tumor_tcell_20230626.211422
3545,70200.0,tcell_8,PD1n,0.366558555630238,400.0,!units[913.2144788098221 micrometer],!units[588.5657250917474 micrometer],tumor_tcell_20230626.211422
3546,70200.0,tcell_9,PD1p,0.05043796970903195,400.0,!units[816.0265984577738 micrometer],!units[619.7610606073625 micrometer],tumor_tcell_20230626.211422
3547,70200.0,tcell_11,PD1p,0.036762108110452225,400.0,!units[576.1089952100849 micrometer],!units[830.6407991225658 micrometer],tumor_tcell_20230626.211422
3548,70200.0,tcell_12,PD1p,0.09124887195272961,400.0,!units[505.46927194675686 micrometer],!units[388.30315197695444 micrometer],tumor_tcell_20230626.211422
3549,70200.0,tcell_13,PD1p,0.06549103051499698,400.0,!units[766.6127939647805 micrometer],!units[309.78345084478605 micrometer],tumor_tcell_20230626.211422
3550,70200.0,tcell_16,PD1p,0.0299926725277808,400.0,!units[626.7752590353962 micrometer],!units[863.4317921999227 micrometer],tumor_tcell_20230626.211422
3551,70200.0,tcell_24,PD1p,0.40746688833790135,400.0,!units[918.7166943031468 micrometer],!units[562.8750986388054 micrometer],tumor_tcell_20230626.211422
3552,70200.0,tcell_26,PD1p,0.7131826002497849,400.0,!units[509.64667419067234 micrometer],!units[142.23726669035892 micrometer],tumor_tcell_20230626.211422
3553,70200.0,tcell_27,PD1p,0.2584651171045158,400.0,!units[867.4522358114724 micrometer],!units[530.4454408338867 micrometer],tumor_tcell_20230626.211422
3554,70200.0,tcell_28,PD1p,0.008995095486097235,400.0,!units[626.9225421785934 micrometer],!units[810.0835869157685 micrometer],tumor_tcell_20230626.211422
3555,70200.0,tcell_32,PD1p,0.06883798158278852,400.0,!units[834.187697019197 micrometer],!units[340.7921087023887 micrometer],tumor_tcell_20230626.211422
3556,70200.0,tcell_33,PD1p,0.21911232894929678,400.0,!units[605.080849608064 micrometer],!units[973.054485507328 micrometer],tumor_tcell_20230626.211422
3557,70200.0,tcell_36,PD1p,0.08031407393490346,400.0,!units[848.9956748691335 micrometer],!units[255.72567659834942 micrometer],tumor_tcell_20230626.211422
3558,70200.0,tcell_37,PD1p,0.4325065128876807,400.0,!units[365.5236004412555 micrometer],!units[809.7113206789453 micrometer],tumor_tcell_20230626.211422
3559,70200.0,tcell_38,PD1p,0.13535603014224581,400.0,!units[836.7556330487604 micrometer],!units[1074.3634957321892 micrometer],tumor_tcell_20230626.211422
3560,70800.0,tcell_0,PD1n,0.5134139536283334,400.0,!units[943.7760738985635 micrometer],!units[606.0988515950471 micrometer],tumor_tcell_20230626.211422
3561,70800.0,tcell_1,PD1n,2.2237872580145215,400.0,!units[467.4044589583988 micrometer],!units[241.55205698954524 micrometer],tumor_tcell_20230626.211422
3562,70800.0,tcell_2,PD1n,0.1406481690393092,400.0,!units[825.795188681811 micrometer],!units[993.8369753757228 micrometer],tumor_tcell_20230626.211422
3563,70800.0,tcell_3,PD1n,0.7362395646742327,400.0,!units[1021.8534405098779 micrometer],!units[676.010389181364 micrometer],tumor_tcell_20230626.211422
3564,70800.0,tcell_4,PD1n,1.4658277106268127,0.0,!units[414.0001505622448 micrometer],!units[410.28892733322436 micrometer],tumor_tcell_20230626.211422
3565,70800.0,tcell_5,PD1n,0.20876931439982008,400.0,!units[436.89508539421274 micrometer],!units[762.43552544292 micrometer],tumor_tcell_20230626.211422
3566,70800.0,tcell_6,PD1n,2.052223234689186,400.0,!units[448.3661614890272 micrometer],!units[833.0067456217791 micrometer],tumor_tcell_20230626.211422
3567,70800.0,tcell_8,PD1n,0.18378883490250436,400.0,!units[866.483199383355 micrometer],!units[629.2193149910544 micrometer],tumor_tcell_20230626.211422
3568,70800.0,tcell_9,PD1p,0.0458186382847486,400.0,!units[816.0265984577738 micrometer],!units[619.7610606073625 micrometer],tumor_tcell_20230626.211422
3569,70800.0,tcell_11,PD1p,0.04050971369348798,400.0,!units[576.1089952100849 micrometer],!units[830.6407991225658 micrometer],tumor_tcell_20230626.211422
3570,70800.0,tcell_12,PD1p,0.10238748589610024,400.0,!units[505.46927194675686 micrometer],!units[388.30315197695444 micrometer],tumor_tcell_20230626.211422
3571,70800.0,tcell_13,PD1p,0.07001948689283397,400.0,!units[761.812875888516 micrometer],!units[320.6063408390875 micrometer],tumor_tcell_20230626.211422
3572,70800.0,tcell_16,PD1p,0.028877789722679643,400.0,!units[626.7752590353962 micrometer],!units[863.4317921999227 micrometer],tumor_tcell_20230626.211422
3573,70800.0,tcell_26,PD1p,0.6676383082131386,400.0,!units[514.6351089913551 micrometer],!units[136.02891521087537 micrometer],tumor_tcell_20230626.211422
3574,70800.0,tcell_27,PD1p,0.2505462813595618,400.0,!units[867.4522358114724 micrometer],!units[530.4454408338867 micrometer],tumor_tcell_20230626.211422
3575,70800.0,tcell_28,PD1p,0.008771401122125643,400.0,!units[626.9225421785934 micrometer],!units[810.0835869157685 micrometer],tumor_tcell_20230626.211422
3576,70800.0,tcell_32,PD1p,0.06947768280591196,400.0,!units[835.2938736663782 micrometer],!units[334.78722500267753 micrometer],tumor_tcell_20230626.211422
3577,70800.0,tcell_33,PD1p,0.20408515114982392,400.0,!units[595.9934848644002 micrometer],!units[968.9467123860371 micrometer],tumor_tcell_20230626.211422
3578,70800.0,tcell_36,PD1p,0.08419442854401457,400.0,!units[842.004767295152 micrometer],!units[241.7584103913872 micrometer],tumor_tcell_20230626.211422
3579,70800.0,tcell_37,PD1p,0.34250773597984013,400.0,!units[351.38232190047034 micrometer],!units[802.7316911159795 micrometer],tumor_tcell_20230626.211422
3580,70800.0,tcell_38,PD1p,0.13063341056040537,400.0,!units[844.8507273705717 micrometer],!units[1065.6198814062582 micrometer],tumor_tcell_20230626.211422
3581,71400.0,tcell_0,PD1n,0.428578540106361,400.0,!units[936.4641577078164 micrometer],!units[616.4026881734885 micrometer],tumor_tcell_20230626.211422
3582,71400.0,tcell_1,PD1n,2.259093007433792,400.0,!units[442.3022543130261 micrometer],!units[238.96041717031585 micrometer],tumor_tcell_20230626.211422
3583,71400.0,tcell_2,PD1n,0.13840765806436378,400.0,!units[808.9840463699621 micrometer],!units[1014.8608120787343 micrometer],tumor_tcell_20230626.211422
3584,71400.0,tcell_3,PD1n,0.5952989068204894,400.0,!units[974.4218758964555 micrometer],!units[669.0422559247179 micrometer],tumor_tcell_20230626.211422
3585,71400.0,tcell_4,PD1n,0.4622397262356083,400.0,!units[422.224213132896 micrometer],!units[399.8949114007958 micrometer],tumor_tcell_20230626.211422
3586,71400.0,tcell_5,PD1n,0.2538684247251296,400.0,!units[436.89508539421274 micrometer],!units[762.43552544292 micrometer],tumor_tcell_20230626.211422
3587,71400.0,tcell_6,PD1n,2.013928357917301,400.0,!units[429.68335087215536 micrometer],!units[845.5209672533927 micrometer],tumor_tcell_20230626.211422
3588,71400.0,tcell_8,PD1n,0.1357037285500775,400.0,!units[854.6299868276949 micrometer],!units[627.2267305882418 micrometer],tumor_tcell_20230626.211422
3589,71400.0,tcell_9,PD1p,0.0418057158644913,400.0,!units[816.0265984577738 micrometer],!units[619.7610606073625 micrometer],tumor_tcell_20230626.211422
3590,71400.0,tcell_11,PD1p,0.04257182051869044,400.0,!units[576.1089952100849 micrometer],!units[830.6407991225658 micrometer],tumor_tcell_20230626.211422
3591,71400.0,tcell_12,PD1p,0.0664949762672349,400.0,!units[499.4404886165561 micrometer],!units[388.45671020787654 micrometer],tumor_tcell_20230626.211422
3592,71400.0,tcell_13,PD1p,0.0855229823908194,400.0,!units[749.2456123983385 micrometer],!units[306.6749167965142 micrometer],tumor_tcell_20230626.211422
3593,71400.0,tcell_16,PD1p,0.028355607238454133,400.0,!units[626.7752590353962 micrometer],!units[863.4317921999227 micrometer],tumor_tcell_20230626.211422
3594,71400.0,tcell_26,PD1p,0.7032891094322764,400.0,!units[520.2680394246627 micrometer],!units[146.1309371790838 micrometer],tumor_tcell_20230626.211422
3595,71400.0,tcell_27,PD1p,0.2434154660969602,400.0,!units[867.4522358114724 micrometer],!units[530.4454408338867 micrometer],tumor_tcell_20230626.211422
3596,71400.0,tcell_28,PD1p,0.008800508686285647,400.0,!units[626.9225421785934 micrometer],!units[810.0835869157685 micrometer],tumor_tcell_20230626.211422
3597,71400.0,tcell_32,PD1p,0.07017891388377148,400.0,!units[835.0279518709294 micrometer],!units[330.9329151688907 micrometer],tumor_tcell_20230626.211422
3598,71400.0,tcell_33,PD1p,0.202932440132135,400.0,!units[600.4330187558685 micrometer],!units[976.7027332370393 micrometer],tumor_tcell_20230626.211422
3599,71400.0,tcell_36,PD1p,0.0839547669471001,400.0,!units[850.8905640782083 micrometer],!units[247.2093694431327 micrometer],tumor_tcell_20230626.211422
3600,71400.0,tcell_37,PD1p,0.3465781388828032,400.0,!units[355.26017570620894 micrometer],!units[799.5753879206057 micrometer],tumor_tcell_20230626.211422
3601,71400.0,tcell_38,PD1p,0.12980197670588375,400.0,!units[840.6802307405131 micrometer],!units[1076.779870379426 micrometer],tumor_tcell_20230626.211422
3602,72000.0,tcell_0,PD1n,0.3683260296867111,400.0,!units[912.6749736390611 micrometer],!units[623.3555403638406 micrometer],tumor_tcell_20230626.211422
3603,72000.0,tcell_1,PD1n,2.442641793630548,400.0,!units[446.8933106230767 micrometer],!units[222.94284850810618 micrometer],tumor_tcell_20230626.211422
3604,72000.0,tcell_2,PD1n,0.13146482277885765,400.0,!units[824.7091692404202 micrometer],!units[1023.8701957057003 micrometer],tumor_tcell_20230626.211422
3605,72000.0,tcell_3,PD1n,0.5245208471783867,400.0,!units[974.4218758964555 micrometer],!units[669.0422559247179 micrometer],tumor_tcell_20230626.211422
3606,72000.0,tcell_4,PD1n,0.3394858748161188,400.0,!units[425.33510144750494 micrometer],!units[385.2934955340432 micrometer],tumor_tcell_20230626.211422
3607,72000.0,tcell_5,PD1n,0.26637093669804823,400.0,!units[436.89508539421274 micrometer],!units[762.43552544292 micrometer],tumor_tcell_20230626.211422
3608,72000.0,tcell_6,PD1n,1.7105266853346042,400.0,!units[470.15813129554743 micrometer],!units[859.399627049848 micrometer],tumor_tcell_20230626.211422
3609,72000.0,tcell_8,PD1n,0.24608485844804676,400.0,!units[904.7489032205251 micrometer],!units[579.9685469492 micrometer],tumor_tcell_20230626.211422
3610,72000.0,tcell_9,PD1p,0.03819990177203229,400.0,!units[816.0265984577738 micrometer],!units[619.7610606073625 micrometer],tumor_tcell_20230626.211422
3611,72000.0,tcell_11,PD1p,0.04129173719542167,400.0,!units[576.1089952100849 micrometer],!units[830.6407991225658 micrometer],tumor_tcell_20230626.211422
3612,72000.0,tcell_12,PD1p,0.08479829119971977,400.0,!units[500.7576313401322 micrometer],!units[383.63331565157955 micrometer],tumor_tcell_20230626.211422
3613,72000.0,tcell_13,PD1p,0.0816667850966384,400.0,!units[750.3727515440897 micrometer],!units[321.5350908018351 micrometer],tumor_tcell_20230626.211422
3614,72000.0,tcell_16,PD1p,0.027728027171211228,400.0,!units[626.7752590353962 micrometer],!units[863.4317921999227 micrometer],tumor_tcell_20230626.211422
3615,72000.0,tcell_26,PD1p,0.7591425196385324,400.0,!units[505.5285029351139 micrometer],!units[153.08188624737278 micrometer],tumor_tcell_20230626.211422
3616,72000.0,tcell_27,PD1p,0.2368172568315181,400.0,!units[867.4522358114724 micrometer],!units[530.4454408338867 micrometer],tumor_tcell_20230626.211422
3617,72000.0,tcell_28,PD1p,0.008714393390297859,400.0,!units[626.9225421785934 micrometer],!units[810.0835869157685 micrometer],tumor_tcell_20230626.211422
3618,72000.0,tcell_32,PD1p,0.0655366280477237,400.0,!units[816.3512683420231 micrometer],!units[328.99334900985554 micrometer],tumor_tcell_20230626.211422
3619,72000.0,tcell_33,PD1p,0.1870503483259081,400.0,!units[612.1537406065704 micrometer],!units[971.5178659592315 micrometer],tumor_tcell_20230626.211422
3620,72000.0,tcell_36,PD1p,0.08579546930454686,400.0,!units[868.4998961491325 micrometer],!units[223.73267979354853 micrometer],tumor_tcell_20230626.211422
3621,72000.0,tcell_37,PD1p,0.4410025926373175,400.0,!units[354.25855069334744 micrometer],!units[807.1570663069105 micrometer],tumor_tcell_20230626.211422
3622,72000.0,tcell_38,PD1p,0.12474530724876773,400.0,!units[838.0989513404346 micrometer],!units[1068.891736657236 micrometer],tumor_tcell_20230626.211422
3623,72600.0,tcell_0,PD1n,0.3168442651561535,400.0,!units[901.9827875372603 micrometer],!units[628.0920320461378 micrometer],tumor_tcell_20230626.211422
3624,72600.0,tcell_1,PD1n,2.529437257741681,400.0,!units[441.0176992655212 micrometer],!units[232.0156755061962 micrometer],tumor_tcell_20230626.211422
3625,72600.0,tcell_2,PD1n,0.13140530104857873,400.0,!units[799.8627754609762 micrometer],!units[1063.196379384655 micrometer],tumor_tcell_20230626.211422
3626,72600.0,tcell_3,PD1n,0.46668512263990114,400.0,!units[974.4218758964555 micrometer],!units[669.0422559247179 micrometer],tumor_tcell_20230626.211422
3627,72600.0,tcell_4,PD1n,0.14440836493168077,400.0,!units[404.99277107360626 micrometer],!units[406.3228169118959 micrometer],tumor_tcell_20230626.211422
3628,72600.0,tcell_5,PD1n,0.15172617933175375,400.0,!units[461.5990217344578 micrometer],!units[753.1937692324344 micrometer],tumor_tcell_20230626.211422
3629,72600.0,tcell_6,PD1n,2.118283511417391,400.0,!units[459.7726606787566 micrometer],!units[842.2484646088521 micrometer],tumor_tcell_20230626.211422
3630,72600.0,tcell_8,PD1n,1.1343152958616782,0.0,!units[870.8127477988648 micrometer],!units[562.7856383689481 micrometer],tumor_tcell_20230626.211422
3631,72600.0,tcell_9,PD1p,0.03511263957045746,400.0,!units[816.0265984577738 micrometer],!units[619.7610606073625 micrometer],tumor_tcell_20230626.211422
3632,72600.0,tcell_11,PD1p,0.04267663165212139,400.0,!units[576.1089952100849 micrometer],!units[830.6407991225658 micrometer],tumor_tcell_20230626.211422
3633,72600.0,tcell_12,PD1p,0.14989179104347267,400.0,!units[502.73862690613674 micrometer],!units[371.4446360498031 micrometer],tumor_tcell_20230626.211422
3634,72600.0,tcell_13,PD1p,0.06865653752293029,400.0,!units[764.5015796944091 micrometer],!units[327.93156926654063 micrometer],tumor_tcell_20230626.211422
3635,72600.0,tcell_16,PD1p,0.026831857253617617,400.0,!units[626.7752590353962 micrometer],!units[863.4317921999227 micrometer],tumor_tcell_20230626.211422
3636,72600.0,tcell_26,PD1p,0.7731073186400156,400.0,!units[508.5166038586649 micrometer],!units[150.63311504129666 micrometer],tumor_tcell_20230626.211422
