,AbsoluteY,AbsoluteX,H2Db,H2Kb,PD1,PDL1,Region,Cell Type,IFNg
82537,694.25136328125,489.4060480957031,1552.634658592523,1687.5301258347624,2034.0875941212737,5241.529475853287,Tcelld3,PDL1n,0
82543,579.6919609375,452.36901953125005,1057.870231226865,3068.453897603333,1115.8321341104745,5910.873825902532,Tcelld3,PDL1n,0
82544,581.8170959472657,418.2765671386719,1388.9411450057466,2464.7451259319905,2127.780093755123,5535.566511059718,Tcelld3,PDL1n,0
82547,583.4556101074219,448.1761831054688,1687.0831072492515,4210.027543314829,2121.5832794560756,8067.241980915605,Tcelld3,PDL1n,0
82548,655.7411262207031,478.03456469726564,2288.6585217984066,4956.045839523922,2934.085133963842,9046.093192751117,Tcelld3,PDL1n,0
82549,618.1730209960938,432.2213332519532,1174.0376216550837,10382.385387374932,1570.1038761517002,11073.295965835747,Tcelld3,PDL1n,0
82551,592.1872651367188,372.4879106445312,1523.7674088109632,3179.103247295694,2070.1389670036106,5639.253289211519,Tcelld3,PDL1n,0
82552,613.7646245117188,376.75548437500004,1510.8668161120656,2858.657842645549,2021.369150274739,6038.24147474216,Tcelld3,PDL1n,0
82561,589.011666015625,490.16133666992187,1471.3640699005784,3160.782909682338,2281.296772228304,6257.154270872167,Tcelld3,PDL1n,0
82562,592.5523918457031,406.65804565429687,1113.0956603888783,2019.4552458284754,1978.4208669505317,5820.243180183423,Tcelld3,PDL1n,0
82563,680.6159470214844,451.4035092773438,2260.4442310472205,3636.157770322901,2668.7241053007833,7873.013057196756,Tcelld3,PDL1n,0
82566,576.7063344726563,468.57624584960934,1968.0117168738732,5016.517250605865,1093.0808445831071,7322.1698207529,Tcelld3,PDL1n,0
82568,626.0463935546875,411.90926171875003,1580.79378833203,2559.1372497257735,2156.2573989827397,5353.292777881951,Tcelld3,PDL1n,0
82572,561.54,366.38356640625,1484.5684259788604,999.2614236345246,2337.4281503646107,3875.721969160002,Tcelld3,PDL1n,0
82576,634.6490991210937,481.80797021484375,1685.7479085144962,1708.7547016109668,1883.3123930472127,4943.66421906931,Tcelld3,PDL1n,0
82584,658.4967421875,486.1125444335937,1756.54952280321,4637.570650081662,1962.9293817372325,7566.064439805996,Tcelld3,PDL1n,0
82585,572.1914465332031,370.77534948730465,1669.6703626857532,2267.776207158218,2460.304657780733,5440.329137425455,Tcelld3,PDL1n,0
82588,644.211240234375,361.05103210449215,1059.4611163633592,871.5814129703195,1790.1484063599771,3528.073016839034,Tcelld3,PDL1n,0
82590,656.5460249023438,449.7866247558594,1481.9244755697437,4628.912223569924,2698.2059521498463,8461.84645891428,Tcelld3,PDL1n,0
82591,581.3198903808594,492.96113232421874,1633.2382146398127,1614.2880582962284,2374.511408072923,6797.086618569233,Tcelld3,PDL1n,0
82598,619.3562082519531,444.77130981445316,2434.3442319628166,1972.4981690468658,2848.9084826937483,4838.121592728842,Tcelld3,PDL1n,0
82602,580.1166381835938,371.34862695312495,1427.0388911337952,1003.8178202715872,2419.6502674539815,4005.9700029486294,Tcelld3,PDL1n,0
82605,636.5854580078125,366.1813522949219,2333.102617883176,2565.8198973549847,2855.7811696255662,6144.838137893645,Tcelld3,PDL1n,0
82608,688.6826977539063,455.1488422851562,1888.5879830815234,1593.752366598359,2801.434807264159,5284.099228995478,Tcelld3,PDL1n,0
82610,560.3868181152344,361.0299547119141,906.3068507974328,2696.879165979078,2019.9392291358452,5630.567884288492,Tcelld3,PDL1n,0
82611,661.6624929199219,416.7415070800781,1202.7885988246965,125.4181451026705,1006.5343721706525,3360.576154050483,Tcelld3,PDL1n,0
82612,684.3982805175781,420.4361254882813,1812.0481123175796,555.6745759089537,2347.872703960627,6101.271283038261,Tcelld3,PDL1n,0
82613,631.1022065429687,434.5945187988282,1800.8111341712604,2615.8273852059324,2725.2467298267366,7731.428743930443,Tcelld3,PDL1n,0
82616,617.4037421875,401.8154916992188,1277.9823142145785,836.6449924440094,2181.9844182621273,4502.886851737634,Tcelld3,PDL1n,0
82618,630.9167438964844,473.42423022460935,1762.445706010508,1589.0301555973604,3031.2513216415987,5536.432042546851,Tcelld3,PDL1n,0
82624,663.0817653808593,367.2777448730469,2076.5598981101157,839.093093584357,1380.859630731703,4258.952112615604,Tcelld3,PDL1n,0
83460,138.6638125,72.29461950683594,766.0277698616684,5782.315590338796,426.5686715781095,2601.668470115956,Tcelld3,PDL1n,0
83462,306.35135998535156,3.425113647461046,1256.5950487427772,2016.2696206057303,1486.845928740398,4039.0997398712416,Tcelld3,PDL1n,0
83465,351.60107031250004,70.83673583984375,1109.288133776207,2471.735293032294,1396.200544808649,3934.7813656342496,Tcelld3,PDL1n,0
83466,360.43047290039067,40.57470837402343,1222.8531334616425,2245.730905074296,1285.5679206557475,4365.4847606571,Tcelld3,PDL1n,0
83469,366.276826171875,54.44492126464843,377.1285875225018,113.00237311246296,434.68891515552366,1.7941752213749087,Tcelld3,PDL1n,0
83474,343.09335107421873,96.46758154296873,910.4582836490151,2197.0828083940814,1230.0178150049958,4247.7235083229225,Tcelld3,PDL1n,0
83476,346.5381241455078,102.66599169921875,1097.120502465375,2633.1380001699627,1210.06030363709,3765.55284987042,Tcelld3,PDL1n,0
83477,342.76688159179685,17.76878552246103,85.7332113519233,2123.143764159552,177.63297196761428,4630.749216427269,Tcelld3,PDL1n,0
83478,233.5094559326172,94.11726818847654,792.0695290552633,3.83154986941558,683.3181047836989,112.41293001983684,Tcelld3,PDL1n,0
83479,245.43705114746092,94.093107421875,951.1945963203143,1119.8509524586784,537.9451593522263,894.4295892845768,Tcelld3,PDL1n,0
83480,340.0794219970703,91.64030639648439,758.8207097697988,70.3986820670773,1033.0854495704457,27.92950255802364,Tcelld3,PDL1n,0
83482,368.82700659179693,40.59518750000001,1149.5446212089269,894.4435636493301,1144.1436367522354,2401.7364490981986,Tcelld3,PDL1n,0
83483,345.5608786621094,45.53268176269529,988.7744523335734,1122.0664751393924,1216.60643196179,3624.939973273202,Tcelld3,PDL1n,0
83484,363.23800000000006,59.46875,290.5231308666778,0.0,155.54410139058714,0.0,Tcelld3,PDL1n,0
83485,283.0985780029297,3.731104003906239,1506.7054656128355,9.404905950169756,622.5200307333677,31.013599185159528,Tcelld3,PDL1n,0
83486,368.62759973144534,33.311751831054664,701.4152399741182,746.1471037068535,552.2136325750014,1284.3109616681393,Tcelld3,PDL1n,0
83488,359.25294616699216,70.72877172851565,988.1555911203507,3503.59091446717,1038.2633166000232,4737.198379325323,Tcelld3,PDL1n,0
83491,189.50611901855478,67.11878503417967,1406.049276105777,4008.6687166527345,869.7408159389647,7171.517781906667,Tcelld3,PDL1n,0
83493,341.86372912597653,87.90357922363279,407.8753023736602,0.0,663.2934282288275,47.70245313293166,Tcelld3,PDL1n,0
83496,219.20784680175774,88.07495959472658,1177.3172460515307,95.14081737451347,1061.004329486762,646.331508009206,Tcelld3,PDL1n,0
83497,271.5406655273438,68.05557849121095,1763.925230131986,3199.901274682719,1065.9152791271556,6335.131164849944,Tcelld3,PDL1n,0
83498,425.4438743896484,97.14076953124999,976.1165114137918,2150.4089732305824,1023.0834338114985,2761.183209189839,Tcelld3,PDL1n,0
83500,374.7828426513672,60.09297216796875,964.8889786461846,2684.861291561099,1160.1049112514133,3558.067488374719,Tcelld3,PDL1n,0
83501,554.1773170166016,13.142573974609377,780.2556744040967,3091.2261865070736,1264.702945218048,4418.656242014893,Tcelld3,PDL1n,0
83502,377.3366586914062,49.64038024902345,1506.7713943562467,2876.0262861066103,1834.1581198519675,4410.547563082781,Tcelld3,PDL1n,0
83503,372.7254958496094,82.10039318847657,1237.1900849013032,2347.7130612524534,1707.017907643614,3621.626232579624,Tcelld3,PDL1n,0
83507,392.41500195312506,64.89102429199221,905.429941837793,751.711958521733,1243.1800812686781,2512.183016364485,Tcelld3,PDL1n,0
83511,399.510765991211,95.94350000000003,435.40886468105856,45.52829773679768,261.25654298378066,94.63750854109144,Tcelld3,PDL1n,0
83512,429.37209289550776,69.46306970214846,771.7974794480101,1703.6801245493414,1272.4044615677064,3060.2886481046635,Tcelld3,PDL1n,0
83513,449.86829248046877,42.82952917480469,561.9464780780726,815.6445653173759,729.9380391174946,2523.407785650578,Tcelld3,PDL1n,0
83514,478.49281823730473,23.530783203124997,1050.2864422050598,93.36366589159188,1307.4965283985073,2448.9468552138337,Tcelld3,PDL1n,0
83515,456.32032165527346,68.69830090332033,906.624593337311,2375.42184692899,1284.5363110969315,5851.222363411012,Tcelld3,PDL1n,0
83516,433.82660192871094,99.35812963867187,524.1309598659443,454.34981846854623,647.1940613712027,1227.526461602557,Tcelld3,PDL1n,0
83520,547.87375,65.7585108642578,881.9188829625555,849.3165986323613,1178.1778518883295,5282.833676821041,Tcelld3,PDL1n,0
83523,535.459994140625,64.37462817382811,622.2220206492394,984.3027256780249,646.3409625654488,462.1071208548779,Tcelld3,PDL1n,0
83524,459.4612673339843,27.413487426757797,698.1755695296238,2298.094693434007,922.0853437593516,3964.3893865059454,Tcelld3,PDL1n,0
83525,406.2472479248047,53.88871740722658,1153.3685827805575,1392.0072017410848,1436.8863155916063,3817.5233841647773,Tcelld3,PDL1n,0
83526,461.25040661621097,72.71750195312501,970.4161309071974,772.2983133780804,1346.8386284192745,3878.0082230881812,Tcelld3,PDL1n,0
83527,398.45441125488287,33.60757165527343,1650.896539049828,1349.5425393381604,1682.485364325862,4389.114596257241,Tcelld3,PDL1n,0
83528,370.60059094238284,97.22604553222658,2006.3888573042282,419.59577688294553,1872.4364040562346,3307.058932098649,Tcelld3,PDL1n,0
83529,542.2102822265625,97.18214196777342,815.1450615180815,1850.4574484203947,1188.6544282305904,2887.8708818611503,Tcelld3,PDL1n,0
83533,549.8875614013672,95.73341638183592,800.8849010073515,3914.6851014545964,1168.4933109202302,4895.8440469059915,Tcelld3,PDL1n,0
83535,386.2833215332031,10.446646606445256,833.17118897515,375.09885587007307,1007.6847136310166,2577.6167837910034,Tcelld3,PDL1n,0
83536,402.25381835937503,78.85824841308596,914.5863864151783,1542.4063935056347,996.2317646733186,2847.3218821909627,Tcelld3,PDL1n,0
83537,371.30065490722654,49.3582745361328,1131.554575098539,1715.3068557804054,686.268188812007,1920.9300204896797,Tcelld3,PDL1n,0
83541,370.3695679931641,1.557371337890629,483.00157775953727,19.757975861681963,395.04058041959615,2477.295076420976,Tcelld3,PDL1n,0
83543,427.1990045166016,33.778169677734354,879.4048065107315,674.9050086057271,562.9559334820877,859.0852098068258,Tcelld3,PDL1n,0
83545,448.5098131103516,64.79912133789065,268.582578723363,0.0,440.86416686039496,4.385761588230568,Tcelld3,PDL1n,0
83547,437.9917340087891,6.7830000000000155,707.8848048961399,1526.3078166324385,996.8123031131148,2035.591112497247,Tcelld3,PDL1n,0
83548,542.8785,104.23750000000001,161.45905576500354,239.512716018662,196.1840057830601,52.25992979158901,Tcelld3,PDL1n,0
83549,608.1923693847656,18.388957885742286,958.1294878245922,5152.156940825701,1113.72652385025,5958.7748282047305,Tcelld3,PDL1n,0
83553,607.0999345703125,51.00958239746092,1066.0369890227869,2928.562211187804,1536.7153460165296,4257.915480834492,Tcelld3,PDL1n,0
83556,622.4199775390625,62.047187011718734,737.8225939009396,2143.7600448416224,1409.2393996290682,3901.567553567182,Tcelld3,PDL1n,0
83559,623.4763322753906,35.403752075195314,911.5428020327488,1675.2158592949738,1401.3494170307388,3436.3777142906606,Tcelld3,PDL1n,0
83562,597.1433056640625,44.83583923339842,1057.3841720383357,2422.3143513655186,1596.262147314609,3834.879738985994,Tcelld3,PDL1n,0
83563,631.2894179687501,3.292436523437516,1023.5915350735166,1397.9737370054584,971.6966521954097,2049.307161063788,Tcelld3,PDL1n,0
83567,568.3084661865233,53.881676269531226,566.5402380147467,10.05341518977707,708.1712884646352,166.21453246028582,Tcelld3,PDL1n,0
83568,574.8334838867188,81.81695288085939,845.4000263400366,979.1377810525264,1078.7552993025552,2897.256027986453,Tcelld3,PDL1n,0
83569,577.2788295898438,22.553537719726478,905.320564352306,503.2087868474826,1103.7913980111086,2803.4989668956223,Tcelld3,PDL1n,0
83570,594.0066398925782,27.58413146972657,776.9826617727482,247.69656529838804,1178.4227479047377,2748.429157276174,Tcelld3,PDL1n,0
83575,693.83018359375,2.1517722167968714,714.811856736087,872.7490259621227,2002.072004822941,3236.9797916905773,Tcelld3,PDL1n,0
83577,624.5772348632812,70.2256755371094,607.9168529089453,156.4597194111241,1085.9116949202983,2690.636787978898,Tcelld3,PDL1n,0
83578,647.5802175292969,94.14340783691404,799.5236330273505,1846.619693091189,902.072503692347,3132.7897426740715,Tcelld3,PDL1n,0
83579,699.9798120117188,98.58249999999998,502.7264565779931,603.9035002837938,781.8367258948957,506.97743544983126,Tcelld3,PDL1n,0
83580,561.6073740234375,46.26689294433595,962.5469025407095,652.0292859325153,1486.9822777401666,3035.595335677286,Tcelld3,PDL1n,0
83581,643.4696657714844,10.296619750976504,917.8714891312783,0.0,1082.033731174519,370.90653415651207,Tcelld3,PDL1n,0
83583,564.933,72.5695,367.69333897897945,50.64180471501914,985.8809854230384,1197.0041604099697,Tcelld3,PDL1n,0
83585,574.9235,73.78342895507814,1288.247646252775,1017.3662953026751,1656.6959511569435,3597.241195681917,Tcelld3,PDL1n,0
83589,617.5245,55.60450000000003,280.434687158314,17.41222973854873,172.45293720915424,0.3452348943206601,Tcelld3,PDL1n,0
83590,607.486875,66.60031799316408,819.1596308321242,341.94725795384164,1061.9743709575262,518.6722511685454,Tcelld3,PDL1n,0
83591,691.3976315917969,29.725787841796887,519.7382448151591,1076.7454558947773,755.5902774851647,1410.270425588262,Tcelld3,PDL1n,0
83593,563.1955417480469,69.97145825195315,583.755526936267,283.8242865827779,659.1102849586669,441.5629168063857,Tcelld3,PDL1n,0
83596,614.1900380859375,4.910977783203123,823.6066095836109,387.48123527516924,511.8564849028602,308.53879918546727,Tcelld3,PDL1n,0
83598,638.7998728027344,89.52534191894529,1973.1862731475599,502.3918118052431,1368.6185918957992,1353.0168747167693,Tcelld3,PDL1n,0
83599,646.5125417480468,10.159616699218759,911.0247230103851,107.72892629419307,890.8839029636758,808.0522608734019,Tcelld3,PDL1n,0
83601,598.0518425292969,38.725190185546865,1152.1445561532444,562.5286015767424,1461.7792753771184,1838.4803288268633,Tcelld3,PDL1n,0
83602,564.2474324951172,80.06808154296874,827.8649641222153,1284.3063467144011,1079.36391499264,2892.4478147251116,Tcelld3,PDL1n,0
83604,668.9414645996094,105.8615177001953,1428.251961121802,342.2040088938304,2084.8815420311003,1078.7063021538095,Tcelld3,PDL1n,0
83605,603.5447583007813,74.89689514160159,718.4649041799202,1196.1941785231277,560.7711839134508,1594.7879326212205,Tcelld3,PDL1n,0
83606,678.9755,98.20550000000003,474.0602989092158,0.0,513.6362706017263,0.0,Tcelld3,PDL1n,0
83607,650.5120000000001,9.610500000000002,236.96566113145042,0.0,684.952778811546,241.7399353509775,Tcelld3,PDL1n,0
83609,583.805826171875,39.709983032226546,652.3094244528401,482.5703357649471,761.0324009880491,1716.148928640381,Tcelld3,PDL1n,0
83614,684.7374516601562,50.37611010742188,645.8543109602481,256.1974386600521,770.0368485602623,508.7460003635314,Tcelld3,PDL1n,0
83615,698.3371560058594,85.59753759765624,842.7410577787679,3116.4043432027474,1344.3168142135912,7367.519658671757,Tcelld3,PDL1n,0
83616,695.5635,21.297500000000014,848.8206702406567,67.5278839070226,742.4281488550622,122.68784376766398,Tcelld3,PDL1n,0
83619,599.1407797851563,1.1428646240235025,581.6272469779425,269.41318908796,1309.6340696492564,1041.3033353890498,Tcelld3,PDL1n,0
83620,660.48924609375,13.239769287109368,857.2449090602726,183.04970069612125,1354.8564267354222,952.7194031865486,Tcelld3,PDL1n,0
83759,118.86121099853517,304.110317993164,2523.4332328837772,4813.766493706196,2098.141528136474,7027.630104682775,Tcelld3,PDL1n,0
83761,93.80497735595702,143.99990905761717,2806.356139769691,1951.7134607597397,1964.2277251737926,2763.62817339071,Tcelld3,PDL1n,0
83762,310.90288024902344,110.48211474609377,1394.6285853435052,2573.1110086745316,1558.960878015818,4357.680522248071,Tcelld3,PDL1n,0
83763,183.15158428955078,208.22870690917966,796.8785491727884,1633.80711490052,1453.1905729717637,4017.8853684212854,Tcelld3,PDL1n,0
83764,369.06263159179684,107.38544079589843,623.6549318267724,413.16804671003433,583.7413567106356,1454.0343407822302,Tcelld3,PDL1n,0
83765,182.08623254394524,188.38148852539064,1972.6456196700742,5891.392611858238,971.3917479381877,7384.216687360137,Tcelld3,PDL1n,0
83766,279.0189060058594,134.40960339355468,2664.494485630698,9081.074933590387,955.1486916232022,8622.849475545281,Tcelld3,PDL1n,0
83767,194.19836999511728,205.44644506835937,1649.2452979433633,5034.597507228633,986.8784618540521,8732.413253794784,Tcelld3,PDL1n,0
83768,348.22546606445314,107.75949548339844,680.4900424289171,977.7017629083225,649.1835088900364,1546.9956380058009,Tcelld3,PDL1n,0
83769,283.83923205566407,123.89787512207033,1857.6983832638964,1930.9518501521864,812.1813517781615,5669.705601533852,Tcelld3,PDL1n,0
83770,302.16593286132814,109.46814489746095,783.4950142603361,273.5932157802422,499.921313759237,1175.7035750618836,Tcelld3,PDL1n,0
83771,227.6324530029297,345.4389429931641,726.712656098299,26.433971843890568,694.6125916131326,2835.9929777259476,Tcelld3,PDL1n,0
83772,238.19374536132813,111.19870007324221,619.7405779808659,833.2661559746241,1106.4831438100432,1753.801318333692,Tcelld3,PDL1n,0
83773,539.3725196533203,342.9784105224609,965.2769948036813,3597.9198146854815,1388.036029096384,5320.6403517794415,Tcelld3,PDL1n,0
83774,516.6428527832031,298.66912927246085,999.0022862182825,747.0848357782431,1317.7625253636018,2991.2240144396897,Tcelld3,PDL1n,0
83775,420.5651483154297,153.99666784667966,1086.7115062169662,2672.5219041873233,1662.4462821229663,6324.701126929337,Tcelld3,PDL1n,0
83776,534.9732352294922,167.97070300292967,1084.3532785138937,2127.479046878667,1651.124910867603,5576.272450999557,Tcelld3,PDL1n,0
83777,516.048912109375,250.78387048339846,872.1224195236322,1558.8996540859725,1213.3686478737407,3024.94522737856,Tcelld3,PDL1n,0
83778,522.0867567138672,259.61428552246093,923.0385835557825,2692.9672283213195,1440.1480479225486,4705.5979250302835,Tcelld3,PDL1n,0
83779,407.59656921386716,139.27461535644534,1893.9161212130705,14.239359872154955,937.5671028663414,607.2924684333907,Tcelld3,PDL1n,0
83780,528.5718746337891,336.48638952636725,1231.7668318061244,827.1155136584782,1544.2017869587467,3308.7746550465577,Tcelld3,PDL1n,0
83781,494.6058405761719,339.4791031494141,644.01576799392,3008.900998625836,855.2640572320204,4395.306656896271,Tcelld3,PDL1n,0
83782,378.2797109375,199.00131896972653,817.5832915788469,1192.961514960232,965.3030218771804,3644.3362565993684,Tcelld3,PDL1n,0
83783,511.8923858642578,318.6075603027343,956.3948440240981,2542.803986940428,1183.9144194963674,5002.340114884638,Tcelld3,PDL1n,0
83784,541.5121511230469,327.63706005859376,966.0012664433322,2126.5246237833526,1205.2851524621458,4144.451205883263,Tcelld3,PDL1n,0
83785,491.1530599365234,309.92155761718755,541.5521580433902,209.3733632067084,591.0914027752239,1213.3513184972119,Tcelld3,PDL1n,0
83786,467.9062606201172,275.55680187988287,593.0321167308712,72.23430482004721,787.7574472327691,387.27021227213845,Tcelld3,PDL1n,0
83787,400.97605895996094,126.33838867187501,1261.607050048827,1469.123188493994,1427.1410323369341,2524.7813080105266,Tcelld3,PDL1n,0
83788,379.44899999999996,107.15924999999999,621.0757294887279,0.0,303.2959629634664,0.0,Tcelld3,PDL1n,0
83789,521.4261323242188,307.22121228027333,631.967998538946,2041.1965689615317,900.0474549541929,2511.40038001978,Tcelld3,PDL1n,0
83790,529.8615073242188,318.06981066894537,301.3386562148594,3.9515953040521747,509.37687832833024,84.71680743311279,Tcelld3,PDL1n,0
83791,540.2442861328125,312.97570861816405,951.3611183470102,6070.022310244113,1171.7203595890512,6474.938395062923,Tcelld3,PDL1n,0
83792,552.4144554443359,322.1119299316406,966.1929131774025,3498.0548896027058,1452.2644824908307,5263.332963315446,Tcelld3,PDL1n,0
83793,407.61111169433593,179.5161899414062,1038.2635140960988,676.999900704442,1279.557921002413,2389.557058171901,Tcelld3,PDL1n,0
83794,542.5688280029296,134.2532257080078,655.4898723728091,239.12045588191316,868.8762017903638,2074.769097311794,Tcelld3,PDL1n,0
83795,431.3051843261719,149.29645532226561,934.3063536367036,1511.8946959832053,1231.5060010260254,3517.307858342632,Tcelld3,PDL1n,0
83796,499.90049999999997,311.77599999999995,956.493075962705,1032.2959947125587,1233.0740145233663,2258.353960242309,Tcelld3,PDL1n,0
83797,482.36107202148435,243.97955432128902,798.2694756419453,1114.559644980338,1096.422587901801,2614.165576588144,Tcelld3,PDL1n,0
83798,556.5673460693358,109.7631823730469,1027.6116771609995,2995.84119968409,1447.4169360528872,3421.938029480788,Tcelld3,PDL1n,0
83799,549.7244647216797,186.10006787109376,651.9710437604758,2719.0291663039807,1675.9754795105216,3177.182303948162,Tcelld3,PDL1n,0
83800,394.22899230957034,167.45932312011723,592.9440858012736,519.7755553715685,665.3804120779129,2071.9915200394366,Tcelld3,PDL1n,0
83801,484.11574194335935,279.3471889648438,991.2562255902017,798.5726825743249,959.3385330609156,2677.7505758381594,Tcelld3,PDL1n,0
83802,556.639,282.74699999999996,370.5929049494947,16.791756203189454,176.12648068046508,25.438359254371516,Tcelld3,PDL1n,0
83803,482.2622659912108,359.008734008789,203.97930530695083,121.3430168593577,659.8884193412638,482.98360609928665,Tcelld3,PDL1n,0
83804,442.2583413085938,146.64314294433598,1080.0920903616757,762.5650860833301,1291.7485859480926,6596.958864715173,Tcelld3,PDL1n,0
83805,559.2415057373047,262.3403563232422,1005.3958630685646,24.771415725826284,948.3560156791358,2560.863115005305,Tcelld3,PDL1n,0
83806,555.4923070068359,200.23112500000002,580.9688568548091,0.0,921.78924805124,226.66107663039284,Tcelld3,PDL1n,0
83807,523.6387062988281,199.18079895019537,655.9432505509942,84.0037474668434,970.1802054126515,770.377008640809,Tcelld3,PDL1n,0
83808,396.7444272460938,122.1026611328125,1192.7985051221733,517.8421784336575,1652.1887266841027,1964.9353935985139,Tcelld3,PDL1n,0
83809,441.35758190917966,115.8856586914062,1270.1330155971737,290.78798407948415,1381.9350077689105,2277.3182153261755,Tcelld3,PDL1n,0
83810,476.5779049072265,351.0354049072266,637.5827094606209,0.0,583.2903773473357,4.668516981279751,Tcelld3,PDL1n,0
83811,436.8699841308594,165.33101269531255,580.0145430166231,36.18587116792957,2709.594305080736,300.63053622270513,Tcelld3,PDL1n,0
83812,499.3995207519531,233.2071658935547,850.1939338516224,713.2281896228815,1137.9769183293147,1293.6121801492395,Tcelld3,PDL1n,0
83813,552.326326171875,352.6176820068358,909.2915904704853,604.7719393164671,936.2074666088893,1873.4850889710892,Tcelld3,PDL1n,0
83814,478.3470252685547,254.92838537597652,401.69774133452586,68.08100062566419,453.0021640228532,79.21759235951113,Tcelld3,PDL1n,0
83815,382.29154870605464,114.36606152343745,900.4885919645102,213.78491463236634,863.1066021231626,772.9971293926292,Tcelld3,PDL1n,0
83816,547.8064219970703,198.47852600097656,275.90265277152395,2.46632154914858,1057.482286178468,19.246844827217444,Tcelld3,PDL1n,0
83817,513.912317993164,238.59087499999998,589.7382298125688,10.818930851635438,1430.414417644304,87.15022973915278,Tcelld3,PDL1n,0
83818,534.7153363037108,304.8391907958984,590.9383124048462,170.27020347622764,1265.481859524264,1703.3077040769385,Tcelld3,PDL1n,0
83819,528.9980245361328,273.33911962890625,481.0007159600403,0.0,279.2085954597307,14.060475486451296,Tcelld3,PDL1n,0
83820,480.6879964599608,356.95801416015627,302.36371593959984,0.0,240.06955084709833,20.16968477219092,Tcelld3,PDL1n,0
83821,412.05949999999996,148.15800000000002,562.3164535622291,0.0,766.2861041201223,226.72516549050863,Tcelld3,PDL1n,0
83822,526.243375,188.96825,601.8136270002759,1457.5107879400373,981.3642183553278,1655.0854462227674,Tcelld3,PDL1n,0
83823,480.1209777832031,277.5567611083984,936.3895319116773,854.818567064172,1173.5789634513098,2664.5690681900514,Tcelld3,PDL1n,0
83824,427.1618659667969,145.19630419921873,749.5557377910106,2619.601411171063,1282.5407159448648,3410.837160407577,Tcelld3,PDL1n,0
83825,556.3285456542969,242.76281811523438,723.152078912058,252.34242329474247,1482.986591405758,564.6418114021926,Tcelld3,PDL1n,0
83826,557.3380975341797,211.51263830566404,630.0161582549653,1723.8848619041444,1216.711767528233,5769.525513041708,Tcelld3,PDL1n,0
83827,530.7257724609375,235.65527282714845,527.6169657872526,0.0,540.6666798822679,36.60505031567618,Tcelld3,PDL1n,0
83828,556.1084295654297,280.99233007812495,324.5172141459811,72.23362516661089,391.8042644230653,548.7443815876613,Tcelld3,PDL1n,0
83829,505.39755761718754,116.051884765625,448.0311020693081,174.2476196836496,869.6536480050615,51.17407441027686,Tcelld3,PDL1n,0
83830,511.0596907958984,236.01786840820307,608.9533887688211,866.5963604915618,1412.6751925606577,490.8808434181049,Tcelld3,PDL1n,0
83831,566.9960073242188,298.5548143310547,1302.8167651011813,1818.7745130878354,1522.7749912481104,3646.1434297044043,Tcelld3,PDL1n,0
83833,664.4789479980469,256.0866755371094,1213.7710240147226,1896.4810080356467,1966.0059510254205,3425.3222752955066,Tcelld3,PDL1n,0
83835,606.8616403808594,330.37675292968754,1324.9518212056269,1969.4356190510377,1525.3110275903778,3659.6957529896367,Tcelld3,PDL1n,0
83836,687.1121098632813,249.59631127929686,918.3502753781993,2748.2369408058903,1419.7913074173655,5833.753613396682,Tcelld3,PDL1n,0
83837,582.6214423828125,343.32476086425777,1267.6157277165876,2057.6004735552037,1552.9286734782684,3797.2471143266425,Tcelld3,PDL1n,0
83838,579.9476508789063,112.63182470703123,669.1636165461931,4348.500324100582,940.6992761207875,5175.577392536213,Tcelld3,PDL1n,0
83839,671.8098308105468,350.66447961425786,650.9785233653988,832.7519375607911,820.616179841247,1519.3045304276934,Tcelld3,PDL1n,0
83840,628.5675810546875,349.00949011230466,1306.5953888549934,1675.451219591928,1472.5673623884336,3154.5849701220372,Tcelld3,PDL1n,0
83841,562.4968123779297,245.75520959472658,922.0598534136252,1162.4855598324696,1392.0991558849178,4021.390269443311,Tcelld3,PDL1n,0
83843,589.7041826171875,110.12315478515626,984.6152742714472,2330.296567874034,1451.1944272853775,4699.176058996408,Tcelld3,PDL1n,0
83845,599.809181640625,345.6657320556641,1231.2035094197295,2093.218444225094,1619.6704995521675,4082.630899665295,Tcelld3,PDL1n,0
83846,604.7542692871094,107.52244384765623,671.0093852272361,859.8425652654201,1483.2814025337912,1696.661342657341,Tcelld3,PDL1n,0
83847,575.9400930175781,290.80772204589834,1424.7548096536132,1476.6393757422186,1429.2027833630475,3788.742544714323,Tcelld3,PDL1n,0
83848,599.2929235839844,152.25552795410158,1273.4428652054996,1286.803846541717,1373.2234444546123,6467.021761460778,Tcelld3,PDL1n,0
83850,602.747130859375,136.88072058105467,658.7165081946807,1859.6675217026452,982.7608321678987,2718.6795361611853,Tcelld3,PDL1n,0
83851,690.617583984375,323.97732519531246,1041.3740662135974,5202.011511922108,1454.6107680043485,6695.742734442929,Tcelld3,PDL1n,0
83852,567.438724609375,127.12676599121096,593.7696591276126,2243.341728306287,987.8265737077606,3295.851567842461,Tcelld3,PDL1n,0
83853,574.5749406738281,173.6494035644531,458.28632755228244,299.42147942796174,735.5429831453383,3899.280709637989,Tcelld3,PDL1n,0
83854,614.9232368164063,243.02794226074218,236.6002666559693,0.0,791.0834085676404,0.0,Tcelld3,PDL1n,0
83855,697.20109375,314.90981250000004,375.6147530628521,1.8990676109553268,377.4287122751687,234.01800208336195,Tcelld3,PDL1n,0
